Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4006,1,APARTMENT,17/05/2018,17/05/2018,17/05/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4350,2,APARTMENT,15/05/2018,22/05/2018,29/05/2018,Community Housing,207,7,7,14,TOOWOOMBA,TOOWOOMBA SOUTH
4810,2,APARTMENT,28/03/2018,17/04/2018,22/05/2018,Community Housing,201,20,35,55,TOWNSVILLE,TOWNSVILLE
4163,1,APARTMENT,4/04/2018,4/05/2018,4/05/2018,Community Housing,106,30,0,30,REDLAND,OODGEROO
4163,1,APARTMENT,4/05/2018,4/05/2018,4/05/2018,Community Housing,106,0,0,0,REDLAND,OODGEROO
4053,1,APARTMENT,16/04/2018,21/05/2018,21/05/2018,Community Housing,108,35,0,35,BRISBANE,FERNY GROVE
4305,3,DETACHED HOUSE,6/04/2018,13/04/2018,15/05/2018,Community Housing,102,7,32,39,IPSWICH,IPSWICH WEST
4800,1,APARTMENT,2/05/2018,3/05/2018,4/05/2018,Community Housing,203,1,1,2,WHITSUNDAY,WHITSUNDAY
4800,1,APARTMENT,8/05/2018,8/05/2018,22/05/2018,Community Housing,203,0,14,14,WHITSUNDAY,WHITSUNDAY
4030,1,APARTMENT,3/05/2018,3/05/2018,3/05/2018,Community Housing,108,0,0,0,BRISBANE,CLAYFIELD
4108,1,APARTMENT,31/05/2018,31/05/2018,31/05/2018,Community Housing,107,0,0,0,BRISBANE,TOOHEY
4053,3,DETACHED HOUSE,1/05/2018,8/05/2018,8/05/2018,Community Housing,105,7,0,7,BRISBANE,EVERTON
4160,3,DETACHED HOUSE,9/05/2018,22/05/2018,22/05/2018,Community Housing,106,13,0,13,REDLAND,OODGEROO
4220,2,DUPLEX,6/04/2018,26/04/2018,3/05/2018,Community Housing,204,20,7,27,GOLD COAST,BURLEIGH
4305,4,DETACHED HOUSE,28/03/2018,4/04/2018,16/05/2018,Community Housing,102,7,42,49,IPSWICH,IPSWICH WEST
4215,3,DUPLEX,26/04/2018,10/05/2018,21/05/2018,Community Housing,204,14,11,25,GOLD COAST,BONNEY
4810,1,APARTMENT,2/05/2018,2/05/2018,2/05/2018,Community Housing,201,0,0,0,TOWNSVILLE,TOWNSVILLE
4810,1,APARTMENT,24/05/2018,25/05/2018,30/05/2018,Community Housing,201,1,5,6,TOWNSVILLE,TOWNSVILLE
4121,3,DETACHED HOUSE,15/05/2018,18/05/2018,28/05/2018,Community Housing,107,3,10,13,BRISBANE,GREENSLOPES
4812,1,APARTMENT,10/05/2018,15/05/2018,22/05/2018,Community Housing,201,5,7,12,TOWNSVILLE,TOWNSVILLE
4031,2,APARTMENT,24/04/2018,24/04/2018,14/05/2018,Community Housing,105,0,20,20,BRISBANE,STAFFORD
4575,3,DETACHED HOUSE,18/04/2018,9/05/2018,9/05/2018,Community Housing,205,21,0,21,SUNSHINE COAST,KAWANA
4670,4,DETACHED HOUSE,18/04/2018,23/04/2018,4/05/2018,Community Housing,208,5,11,16,BUNDABERG,BUNDABERG
4215,2,APARTMENT,11/05/2018,17/05/2018,21/05/2018,Community Housing,204,6,4,10,GOLD COAST,BONNEY
4700,2,APARTMENT,20/02/2018,6/03/2018,1/05/2018,Community Housing,206,14,56,70,ROCKHAMPTON,ROCKHAMPTON
4814,2,APARTMENT,8/05/2018,14/05/2018,27/05/2018,Community Housing,201,6,13,19,TOWNSVILLE,MUNDINGBURRA
4860,3,DETACHED HOUSE,4/05/2018,10/05/2018,18/05/2018,Community Housing,202,6,8,14,CASSOWARY COAST,HILL
4701,1,APARTMENT,30/04/2018,14/05/2018,29/05/2018,Community Housing,206,14,15,29,ROCKHAMPTON,ROCKHAMPTON
4112,4,DETACHED HOUSE,4/05/2018,8/05/2018,21/05/2018,Community Housing,107,4,13,17,BRISBANE,STRETTON
4510,3,ATTACHED HOUSING,3/04/2018,4/04/2018,8/05/2018,Community Housing,103,1,34,35,MORETON BAY,MORAYFIELD
4108,3,DETACHED HOUSE,10/05/2018,11/05/2018,21/05/2018,Community Housing,107,1,10,11,BRISBANE,TOOHEY
4108,3,DETACHED HOUSE,21/05/2018,21/05/2018,21/05/2018,Community Housing,107,0,0,0,BRISBANE,TOOHEY
4217,1,APARTMENT,30/04/2018,30/04/2018,21/05/2018,Community Housing,204,0,21,21,GOLD COAST,SURFERS PARADISE
4217,1,APARTMENT,8/03/2018,16/03/2018,10/05/2018,Community Housing,204,8,55,63,GOLD COAST,SURFERS PARADISE
4218,1,APARTMENT,16/04/2018,16/04/2018,10/05/2018,Community Housing,204,0,24,24,GOLD COAST,MERMAID BEACH
4105,2,APARTMENT,4/05/2018,4/05/2018,17/05/2018,Community Housing,107,0,13,13,BRISBANE,TOOHEY
4105,2,APARTMENT,24/04/2018,24/04/2018,17/05/2018,Community Housing,107,0,23,23,BRISBANE,TOOHEY
4105,2,APARTMENT,17/05/2018,17/05/2018,17/05/2018,Community Housing,107,0,0,0,BRISBANE,TOOHEY
4105,2,APARTMENT,30/04/2018,2/05/2018,2/05/2018,Community Housing,107,2,0,2,BRISBANE,TOOHEY
4217,1,CLUSTER HOUSING,10/05/2018,14/05/2018,21/05/2018,Community Housing,204,4,7,11,GOLD COAST,SURFERS PARADISE
4160,3,DETACHED HOUSE,20/04/2018,9/05/2018,9/05/2018,Community Housing,106,19,0,19,REDLAND,CAPALABA
4215,1,APARTMENT,3/05/2018,15/05/2018,17/05/2018,Community Housing,204,12,2,14,GOLD COAST,BONNEY
4217,1,APARTMENT,14/05/2018,18/05/2018,24/05/2018,Community Housing,204,4,6,10,GOLD COAST,SURFERS PARADISE
4157,2,APARTMENT,3/05/2018,21/05/2018,21/05/2018,Community Housing,106,18,0,18,REDLAND,CAPALABA
4159,3,ATTACHED HOUSING,3/05/2018,28/05/2018,28/05/2018,Community Housing,106,25,0,25,REDLAND,CAPALABA
4814,3,DETACHED HOUSE,14/05/2018,27/05/2018,28/05/2018,Community Housing,201,13,1,14,TOWNSVILLE,MUNDINGBURRA
4701,2,APARTMENT,15/05/2018,25/05/2018,25/05/2018,Community Housing,206,10,0,10,ROCKHAMPTON,KEPPEL
4210,2,ATTACHED HOUSING,1/05/2018,17/05/2018,21/05/2018,Community Housing,204,16,4,20,GOLD COAST,THEODORE
4210,2,ATTACHED HOUSING,24/05/2018,24/05/2018,24/05/2018,Community Housing,204,0,0,0,GOLD COAST,THEODORE
4217,1,APARTMENT,10/05/2018,17/05/2018,21/05/2018,Community Housing,204,7,4,11,GOLD COAST,SURFERS PARADISE
4870,1,CLUSTER HOUSING,24/04/2018,2/05/2018,29/05/2018,Community Housing,202,8,27,35,CAIRNS,CAIRNS
4012,3,DETACHED HOUSE,13/04/2018,8/05/2018,8/05/2018,Community Housing,105,25,0,25,BRISBANE,NUDGEE
4163,2,APARTMENT,9/04/2018,10/04/2018,23/05/2018,Community Housing,106,1,43,44,REDLAND,OODGEROO
4215,2,APARTMENT,1/05/2018,11/05/2018,21/05/2018,Community Housing,204,10,10,20,GOLD COAST,BONNEY
4032,3,DETACHED HOUSE,10/05/2018,14/05/2018,17/05/2018,Community Housing,105,4,3,7,BRISBANE,STAFFORD
4005,1,APARTMENT,16/05/2018,7/06/2018,7/06/2018,Community Housing,108,22,0,22,BRISBANE,MCCONNEL
4122,3,DETACHED HOUSE,10/05/2018,11/05/2018,2/06/2018,Community Housing,107,1,22,23,BRISBANE,MANSFIELD
4169,1,APARTMENT,29/05/2018,14/06/2018,14/06/2018,Community Housing,108,16,0,16,BRISBANE,SOUTH BRISBANE
4169,1,APARTMENT,2/05/2018,12/06/2018,12/06/2018,Community Housing,108,41,0,41,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,29/05/2018,8/06/2018,8/06/2018,Community Housing,108,10,0,10,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,23/05/2018,4/06/2018,4/06/2018,Community Housing,108,12,0,12,BRISBANE,SOUTH BRISBANE
4032,2,ATTACHED HOUSING,4/05/2018,21/05/2018,13/06/2018,Public Housing,105,17,23,40,BRISBANE,STAFFORD
4006,2,APARTMENT,6/06/2018,18/06/2018,18/06/2018,Community Housing,108,12,0,12,BRISBANE,MCCONNEL
4006,1,APARTMENT,24/05/2018,25/05/2018,4/06/2018,Community Housing,108,1,10,11,BRISBANE,MCCONNEL
4670,3,DETACHED HOUSE,21/02/2018,10/04/2018,11/06/2018,Public Housing,208,48,62,110,BUNDABERG,BUNDABERG
4510,3,DETACHED HOUSE,8/06/2018,14/06/2018,26/06/2018,Community Housing,103,6,12,18,MORETON BAY,MORAYFIELD
4870,1,APARTMENT,16/04/2018,17/04/2018,7/06/2018,Community Housing,202,1,51,52,CAIRNS,CAIRNS
4870,1,APARTMENT,10/05/2018,10/05/2018,6/06/2018,Community Housing,202,0,27,27,CAIRNS,CAIRNS
4508,3,DETACHED HOUSE,10/04/2018,13/04/2018,13/06/2018,Community Housing,103,3,61,64,MORETON BAY,BANCROFT
4455,3,DETACHED HOUSE,1/11/2017,14/12/2017,29/06/2018,Community Housing,207,43,197,240,MARANOA,WARREGO
4380,2,CLUSTER HOUSING,18/05/2018,22/05/2018,5/06/2018,Community Housing,207,4,14,18,SOUTHERN DOWNS,SOUTHERN DOWNS
4812,1,APARTMENT,19/06/2018,26/06/2018,27/06/2018,Community Housing,201,7,1,8,TOWNSVILLE,TOWNSVILLE
4812,2,ATTACHED HOUSING,10/05/2018,12/06/2018,12/06/2018,Community Housing,201,33,0,33,TOWNSVILLE,TOWNSVILLE
4810,1,APARTMENT,25/04/2018,27/04/2018,3/06/2018,Community Housing,201,2,37,39,TOWNSVILLE,TOWNSVILLE
4575,3,DETACHED HOUSE,29/06/2018,29/06/2018,29/06/2018,Community Housing,205,0,0,0,SUNSHINE COAST,KAWANA
4880,1,SENIOR UNIT,26/06/2018,27/06/2018,29/06/2018,Community Housing,202,1,2,3,MAREEBA,COOK
4880,1,SENIOR UNIT,17/05/2018,18/05/2018,18/06/2018,Community Housing,202,1,31,32,MAREEBA,COOK
4701,3,DETACHED HOUSE,10/04/2018,4/06/2018,18/06/2018,Community Housing,206,55,14,69,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,18/06/2018,18/06/2018,18/06/2018,Community Housing,206,0,0,0,ROCKHAMPTON,KEPPEL
4849,3,DUPLEX,30/01/2018,5/02/2018,26/06/2018,Community Housing,202,6,141,147,CASSOWARY COAST,HINCHINBROOK
4849,3,DUPLEX,26/06/2018,27/06/2018,27/06/2018,Community Housing,202,1,0,1,CASSOWARY COAST,HINCHINBROOK
4877,1,SENIOR UNIT,19/04/2018,24/04/2018,11/06/2018,Community Housing,202,5,48,53,DOUGLAS,COOK
4670,1,SENIOR UNIT,23/05/2018,11/06/2018,11/06/2018,Community Housing,208,19,0,19,BUNDABERG,BUNDABERG
4659,1,SENIOR UNIT,15/06/2018,27/06/2018,27/06/2018,Community Housing,213,12,0,12,FRASER COAST,MARYBOROUGH
4659,1,SENIOR UNIT,24/05/2018,31/05/2018,5/06/2018,Community Housing,213,7,5,12,FRASER COAST,MARYBOROUGH
4873,1,SENIOR UNIT,2/03/2018,5/03/2018,11/06/2018,Community Housing,202,3,98,101,DOUGLAS,COOK
4756,2,APARTMENT,1/11/2017,14/12/2017,12/06/2018,Community Housing,203,43,180,223,MACKAY,MIRANI
4756,2,APARTMENT,12/06/2018,13/06/2018,14/06/2018,Community Housing,203,1,1,2,MACKAY,MIRANI
4895,2,DUAL OCCUPANCY,24/05/2018,24/05/2018,8/06/2018,Community Housing,202,0,15,15,COOK,COOK
4655,4,DETACHED HOUSE,28/05/2018,8/06/2018,8/06/2018,Community Housing,213,11,0,11,FRASER COAST,HERVEY BAY
4032,2,ATTACHED HOUSING,26/06/2018,26/06/2018,29/06/2018,Community Housing,105,0,3,3,BRISBANE,STAFFORD
4700,1,APARTMENT,23/05/2018,6/06/2018,6/06/2018,Community Housing,206,14,0,14,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,13/06/2018,18/06/2018,27/06/2018,Community Housing,206,5,9,14,ROCKHAMPTON,ROCKHAMPTON
4630,2,SENIOR UNIT,1/11/2017,14/12/2017,13/06/2018,Community Housing,208,43,181,224,NORTH BURNETT,CALLIDE
4019,1,APARTMENT,2/02/2018,20/02/2018,12/06/2018,Community Housing,110,18,112,130,MORETON BAY,REDCLIFFE
4703,1,APARTMENT,30/04/2018,1/06/2018,1/06/2018,Community Housing,206,32,0,32,LIVINGSTONE,KEPPEL
4122,1,APARTMENT,6/06/2018,7/06/2018,18/06/2018,Community Housing,107,1,11,12,BRISBANE,MANSFIELD
4122,1,APARTMENT,25/05/2018,28/05/2018,18/06/2018,Community Housing,107,3,21,24,BRISBANE,MANSFIELD
4740,1,APARTMENT,27/06/2018,28/06/2018,28/06/2018,Community Housing,203,1,0,1,MACKAY,MACKAY
4740,1,APARTMENT,24/05/2018,28/05/2018,6/06/2018,Community Housing,203,4,9,13,MACKAY,MACKAY
4740,1,APARTMENT,28/05/2018,4/06/2018,13/06/2018,Community Housing,203,7,9,16,MACKAY,MACKAY
4740,1,APARTMENT,5/06/2018,11/06/2018,14/06/2018,Community Housing,203,6,3,9,MACKAY,MACKAY
4812,1,APARTMENT,21/05/2018,25/05/2018,5/06/2018,Community Housing,201,4,11,15,TOWNSVILLE,MUNDINGBURRA
4814,2,APARTMENT,18/04/2018,27/04/2018,7/06/2018,Community Housing,201,9,41,50,TOWNSVILLE,MUNDINGBURRA
4007,1,APARTMENT,10/05/2018,12/06/2018,12/06/2018,Community Housing,108,33,0,33,BRISBANE,CLAYFIELD
4007,1,APARTMENT,16/05/2018,24/05/2018,11/06/2018,Community Housing,108,8,18,26,BRISBANE,CLAYFIELD
4030,1,APARTMENT,18/06/2018,26/06/2018,26/06/2018,Community Housing,108,8,0,8,BRISBANE,CLAYFIELD
4812,1,APARTMENT,19/06/2018,22/06/2018,25/06/2018,Community Housing,201,3,3,6,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,24/05/2018,1/06/2018,5/06/2018,Community Housing,201,8,4,12,TOWNSVILLE,MUNDINGBURRA
4814,2,APARTMENT,24/05/2018,6/06/2018,6/06/2018,Community Housing,201,13,0,13,TOWNSVILLE,MUNDINGBURRA
4703,1,APARTMENT,15/05/2018,8/06/2018,28/06/2018,Community Housing,206,24,20,44,LIVINGSTONE,KEPPEL
4670,1,APARTMENT,16/05/2018,23/05/2018,5/06/2018,Community Housing,208,7,13,20,BUNDABERG,BUNDABERG
4701,1,APARTMENT,17/04/2018,20/04/2018,21/06/2018,Community Housing,206,3,62,65,ROCKHAMPTON,ROCKHAMPTON
4510,1,APARTMENT,1/05/2018,18/05/2018,5/06/2018,Community Housing,103,17,18,35,MORETON BAY,MORAYFIELD
4215,1,APARTMENT,23/05/2018,1/06/2018,5/06/2018,Community Housing,204,9,4,13,GOLD COAST,BONNEY
4211,1,APARTMENT,11/06/2018,11/06/2018,26/06/2018,Community Housing,204,0,15,15,GOLD COAST,GAVEN
4211,1,APARTMENT,11/06/2018,11/06/2018,26/06/2018,Community Housing,204,0,15,15,GOLD COAST,GAVEN
4211,1,APARTMENT,5/04/2018,11/06/2018,26/06/2018,Community Housing,204,67,15,82,GOLD COAST,GAVEN
4211,1,APARTMENT,5/04/2018,30/04/2018,21/06/2018,Community Housing,204,25,52,77,GOLD COAST,GAVEN
4303,3,DETACHED HOUSE,30/05/2018,15/06/2018,18/06/2018,Community Housing,102,16,3,19,IPSWICH,BUNDAMBA
4006,1,APARTMENT,7/06/2018,7/06/2018,7/06/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4059,1,APARTMENT,14/06/2018,18/06/2018,18/06/2018,Community Housing,108,4,0,4,BRISBANE,MCCONNEL
4020,1,APARTMENT,29/05/2018,12/06/2018,19/06/2018,Community Housing,110,14,7,21,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,13/03/2018,3/04/2018,13/06/2018,Community Housing,110,21,71,92,MORETON BAY,REDCLIFFE
4812,2,APARTMENT,5/06/2018,12/06/2018,21/06/2018,Community Housing,201,7,9,16,TOWNSVILLE,TOWNSVILLE
4868,1,APARTMENT,17/05/2018,29/06/2018,29/06/2018,Community Housing,202,43,0,43,CAIRNS,MULGRAVE
4105,1,APARTMENT,28/05/2018,30/05/2018,2/06/2018,Community Housing,107,2,3,5,BRISBANE,TOOHEY
4105,1,APARTMENT,14/06/2018,15/06/2018,25/06/2018,Community Housing,107,1,10,11,BRISBANE,TOOHEY
4105,1,APARTMENT,1/06/2018,6/06/2018,18/06/2018,Community Housing,107,5,12,17,BRISBANE,TOOHEY
4012,1,APARTMENT,15/06/2018,15/06/2018,25/06/2018,Community Housing,105,0,10,10,BRISBANE,NUDGEE
4870,3,ATTACHED HOUSING,28/06/2018,29/06/2018,29/06/2018,Community Housing,202,1,0,1,CAIRNS,CAIRNS
4870,2,ATTACHED HOUSING,10/05/2018,10/05/2018,1/06/2018,Community Housing,202,0,22,22,CAIRNS,CAIRNS
4870,2,ATTACHED HOUSING,21/06/2018,28/06/2018,29/06/2018,Community Housing,202,7,1,8,CAIRNS,CAIRNS
4164,4,DETACHED HOUSE,23/05/2018,19/06/2018,19/06/2018,Community Housing,106,27,0,27,REDLAND,REDLANDS
4215,1,APARTMENT,13/03/2018,29/03/2018,13/06/2018,Community Housing,204,16,76,92,GOLD COAST,BONNEY
4810,2,APARTMENT,12/06/2018,13/06/2018,24/06/2018,Community Housing,201,1,11,12,TOWNSVILLE,TOWNSVILLE
4207,2,APARTMENT,14/06/2018,14/06/2018,14/06/2018,Community Housing,101,0,0,0,LOGAN,MACALISTER
4010,1,APARTMENT,21/06/2018,29/06/2018,29/06/2018,Community Housing,108,8,0,8,BRISBANE,CLAYFIELD
4810,2,APARTMENT,25/04/2018,26/04/2018,18/06/2018,Community Housing,201,1,53,54,TOWNSVILLE,TOWNSVILLE
4350,2,APARTMENT,2/08/2012,2/08/2012,25/06/2018,Community Housing,207,0,2153,2153,TOOWOOMBA,TOOWOOMBA NORTH
4165,2,APARTMENT,5/06/2018,5/06/2018,5/06/2018,Community Housing,106,0,0,0,REDLAND,REDLANDS
4165,2,APARTMENT,5/06/2018,26/06/2018,26/06/2018,Community Housing,106,21,0,21,REDLAND,REDLANDS
4810,1,APARTMENT,13/06/2018,14/06/2018,26/06/2018,Community Housing,201,1,12,13,TOWNSVILLE,TOWNSVILLE
4207,2,APARTMENT,14/06/2018,14/06/2018,14/06/2018,Community Housing,101,0,0,0,LOGAN,MACALISTER
4870,2,APARTMENT,27/04/2018,30/04/2018,28/06/2018,Community Housing,202,3,59,62,CAIRNS,CAIRNS
4812,2,APARTMENT,7/06/2018,15/06/2018,28/06/2018,Community Housing,201,8,13,21,TOWNSVILLE,TOWNSVILLE
4810,1,APARTMENT,12/06/2018,15/06/2018,28/06/2018,Community Housing,201,3,13,16,TOWNSVILLE,TOWNSVILLE
4701,2,APARTMENT,4/06/2018,8/06/2018,27/06/2018,Community Housing,206,4,19,23,ROCKHAMPTON,ROCKHAMPTON
4215,2,APARTMENT,6/04/2018,16/04/2018,15/06/2018,Community Housing,204,10,60,70,GOLD COAST,BONNEY
4012,1,APARTMENT,15/06/2018,15/06/2018,25/06/2018,Community Housing,105,0,10,10,BRISBANE,NUDGEE
4101,1,APARTMENT,6/03/2018,1/06/2018,1/06/2018,Community Housing,108,87,0,87,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,12/06/2018,22/06/2018,22/06/2018,Community Housing,108,10,0,10,BRISBANE,SOUTH BRISBANE
4810,1,APARTMENT,21/05/2018,29/05/2018,19/06/2018,Community Housing,201,8,21,29,TOWNSVILLE,TOWNSVILLE
4805,1,APARTMENT,6/06/2018,15/06/2018,18/06/2018,Community Housing,203,9,3,12,WHITSUNDAY,BURDEKIN
4133,2,APARTMENT,10/05/2018,11/05/2018,14/06/2018,Community Housing,101,1,34,35,LOGAN,WATERFORD
4807,1,APARTMENT,31/05/2018,1/06/2018,12/06/2018,Community Housing,201,1,11,12,BURDEKIN,BURDEKIN
4215,2,APARTMENT,17/05/2018,25/05/2018,5/06/2018,Community Housing,204,8,11,19,GOLD COAST,SOUTHPORT
4700,2,APARTMENT,16/04/2018,26/04/2018,25/06/2018,Community Housing,206,10,60,70,ROCKHAMPTON,ROCKHAMPTON
4703,1,APARTMENT,10/04/2018,14/05/2018,1/06/2018,Community Housing,206,34,18,52,LIVINGSTONE,KEPPEL
4610,1,APARTMENT,30/04/2018,30/04/2018,14/06/2018,Community Housing,213,0,45,45,SOUTH BURNETT,NANANGO
4701,1,APARTMENT,12/06/2018,21/06/2018,28/06/2018,Community Housing,206,9,7,16,ROCKHAMPTON,ROCKHAMPTON
4221,2,APARTMENT,18/05/2018,25/05/2018,13/06/2018,Community Housing,204,7,19,26,GOLD COAST,BURLEIGH
4215,2,APARTMENT,13/06/2018,15/06/2018,15/06/2018,Community Housing,204,2,0,2,GOLD COAST,SOUTHPORT
4031,2,APARTMENT,25/05/2018,6/06/2018,21/06/2018,Community Housing,105,12,15,27,BRISBANE,STAFFORD
4013,2,APARTMENT,2/05/2018,4/06/2018,4/06/2018,Community Housing,105,33,0,33,BRISBANE,NUDGEE
4350,1,APARTMENT,21/05/2018,28/05/2018,18/06/2018,Community Housing,207,7,21,28,TOOWOOMBA,TOOWOOMBA NORTH
4670,3,DETACHED HOUSE,18/06/2018,20/06/2018,20/06/2018,Community Housing,208,2,0,2,BUNDABERG,BUNDABERG
4157,3,DETACHED HOUSE,30/05/2018,21/06/2018,21/06/2018,Community Housing,106,22,0,22,REDLAND,CAPALABA
4812,2,APARTMENT,13/06/2018,18/06/2018,21/06/2018,Community Housing,201,5,3,8,TOWNSVILLE,TOWNSVILLE
4812,2,APARTMENT,22/05/2018,25/05/2018,8/06/2018,Community Housing,201,3,14,17,TOWNSVILLE,TOWNSVILLE
4812,2,APARTMENT,22/05/2018,4/06/2018,6/06/2018,Community Housing,201,13,2,15,TOWNSVILLE,TOWNSVILLE
4812,2,APARTMENT,7/06/2018,13/06/2018,22/06/2018,Community Housing,201,6,9,15,TOWNSVILLE,TOWNSVILLE
4812,2,ATTACHED HOUSING,12/06/2018,20/06/2018,21/06/2018,Community Housing,201,8,1,9,TOWNSVILLE,TOWNSVILLE
4810,2,APARTMENT,6/06/2018,12/06/2018,22/06/2018,Community Housing,201,6,10,16,TOWNSVILLE,TOWNSVILLE
4122,4,DETACHED HOUSE,1/06/2018,4/06/2018,18/06/2018,Community Housing,107,3,14,17,BRISBANE,MANSFIELD
4221,2,APARTMENT,14/05/2018,17/05/2018,13/06/2018,Community Housing,204,3,27,30,GOLD COAST,BURLEIGH
4215,2,DUPLEX,21/05/2018,29/05/2018,13/06/2018,Community Housing,204,8,15,23,GOLD COAST,SOUTHPORT
4703,2,DUPLEX,15/05/2018,29/05/2018,25/06/2018,Community Housing,206,14,27,41,LIVINGSTONE,KEPPEL
4122,4,DETACHED HOUSE,14/06/2018,15/06/2018,22/06/2018,Community Housing,107,1,7,8,BRISBANE,MANSFIELD
4104,3,DUAL OCCUPANCY,28/05/2018,30/05/2018,2/06/2018,Community Housing,107,2,3,5,BRISBANE,MILLER
4870,1,APARTMENT,27/04/2018,30/04/2018,6/06/2018,Community Housing,202,3,37,40,CAIRNS,CAIRNS
4870,1,APARTMENT,29/05/2018,30/05/2018,19/06/2018,Community Housing,202,1,20,21,CAIRNS,CAIRNS
4870,1,APARTMENT,29/05/2018,30/05/2018,8/06/2018,Community Housing,202,1,9,10,CAIRNS,CAIRNS
4133,2,APARTMENT,10/05/2018,11/05/2018,14/06/2018,Community Housing,101,1,34,35,LOGAN,WATERFORD
4740,2,DUPLEX,21/05/2018,6/06/2018,8/06/2018,Community Housing,203,16,2,18,MACKAY,MACKAY
4870,2,APARTMENT,12/06/2018,15/06/2018,28/06/2018,Community Housing,202,3,13,16,CAIRNS,CAIRNS
4810,2,APARTMENT,4/06/2018,5/06/2018,5/06/2018,Community Housing,201,1,0,1,TOWNSVILLE,TOWNSVILLE
4703,2,DUAL OCCUPANCY,12/06/2018,21/06/2018,29/06/2018,Community Housing,206,9,8,17,LIVINGSTONE,KEPPEL
4670,2,CLUSTER HOUSING,12/06/2018,15/06/2018,18/06/2018,Community Housing,208,3,3,6,BUNDABERG,BUNDABERG
4022,3,CLUSTER HOUSING,17/04/2018,27/04/2018,19/06/2018,Community Housing,110,10,53,63,MORETON BAY,BANCROFT
4006,1,APARTMENT,14/06/2018,18/06/2018,18/06/2018,Community Housing,108,4,0,4,BRISBANE,MCCONNEL
4006,1,APARTMENT,21/06/2018,21/06/2018,21/06/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4132,4,CLUSTER HOUSING,4/01/2018,14/06/2018,14/06/2018,Community Housing,101,161,0,161,LOGAN,WOODRIDGE
4032,4,DETACHED HOUSE,24/04/2018,24/04/2018,6/06/2018,Community Housing,105,0,43,43,BRISBANE,STAFFORD
4163,2,APARTMENT,8/05/2018,13/06/2018,13/06/2018,Community Housing,106,36,0,36,REDLAND,OODGEROO
4221,1,APARTMENT,17/05/2018,29/05/2018,5/06/2018,Community Housing,204,12,7,19,GOLD COAST,BURLEIGH
4006,1,APARTMENT,21/06/2018,21/06/2018,21/06/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4740,3,DETACHED HOUSE,7/06/2018,11/06/2018,15/06/2018,Community Housing,203,4,4,8,MACKAY,MACKAY
4163,1,APARTMENT,28/05/2018,13/06/2018,13/06/2018,Community Housing,106,16,0,16,REDLAND,OODGEROO
4053,2,APARTMENT,14/05/2018,19/06/2018,19/06/2018,Community Housing,108,36,0,36,BRISBANE,FERNY GROVE
4301,4,DETACHED HOUSE,4/04/2018,17/04/2018,4/06/2018,Community Housing,102,13,48,61,IPSWICH,BUNDAMBA
4161,2,CLUSTER HOUSING,4/05/2018,11/05/2018,21/06/2018,Community Housing,106,7,41,48,REDLAND,CAPALABA
4507,1,SENIOR UNIT,29/05/2018,5/06/2018,13/06/2018,Community Housing,103,7,8,15,MORETON BAY,PUMICESTONE
4507,2,SENIOR UNIT,23/05/2018,5/06/2018,8/06/2018,Community Housing,103,13,3,16,MORETON BAY,PUMICESTONE
4032,1,APARTMENT,29/06/2018,29/06/2018,29/06/2018,Community Housing,105,0,0,0,BRISBANE,STAFFORD
4030,1,APARTMENT,14/06/2018,18/06/2018,18/06/2018,Community Housing,108,4,0,4,BRISBANE,CLAYFIELD
4108,1,APARTMENT,7/06/2018,7/06/2018,7/06/2018,Community Housing,107,0,0,0,BRISBANE,TOOHEY
4108,1,APARTMENT,21/06/2018,22/06/2018,22/06/2018,Community Housing,107,1,0,1,BRISBANE,TOOHEY
4740,3,DETACHED HOUSE,28/05/2018,8/06/2018,8/06/2018,Community Housing,203,11,0,11,MACKAY,HINCHINBROOK
4179,3,DETACHED HOUSE,9/05/2018,1/06/2018,1/06/2018,Community Housing,109,23,0,23,BRISBANE,LYTTON
4103,1,APARTMENT,6/06/2018,7/06/2018,22/06/2018,Community Housing,107,1,15,16,BRISBANE,MILLER
4178,3,DETACHED HOUSE,7/06/2018,25/06/2018,25/06/2018,Community Housing,109,18,0,18,BRISBANE,LYTTON
4157,2,APARTMENT,7/06/2018,21/06/2018,21/06/2018,Community Housing,106,14,0,14,REDLAND,CAPALABA
4869,3,DETACHED HOUSE,19/06/2018,20/06/2018,29/06/2018,Community Housing,202,1,9,10,CAIRNS,MULGRAVE
4012,2,ATTACHED HOUSING,21/06/2018,21/06/2018,21/06/2018,Community Housing,105,0,0,0,BRISBANE,NUDGEE
