Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4650,2,ATTACHED HOUSING,5/10/2018,16/10/2018,15/11/2018,Community Housing,213,11,30,41,FRASER COAST,MARYBOROUGH
4650,3,DETACHED HOUSE,5/10/2018,26/10/2018,1/11/2018,Community Housing,213,21,6,27,FRASER COAST,MARYBOROUGH
4670,2,APARTMENT,7/11/2018,9/11/2018,14/11/2018,Community Housing,208,2,5,7,BUNDABERG,BUNDABERG
4750,3,DETACHED HOUSE,31/10/2018,1/11/2018,8/11/2018,Community Housing,203,1,7,8,MACKAY,WHITSUNDAY
4812,2,APARTMENT,9/11/2018,9/11/2018,9/11/2018,Community Housing,201,0,0,0,TOWNSVILLE,TOWNSVILLE
4152,3,DETACHED HOUSE,12/11/2018,13/11/2018,14/11/2018,Community Housing,107,1,1,2,BRISBANE,GREENSLOPES
4216,4,DETACHED HOUSE,5/11/2018,7/11/2018,19/11/2018,Community Housing,204,2,12,14,GOLD COAST,BROADWATER
4034,4,DETACHED HOUSE,2/11/2018,13/11/2018,14/11/2018,Community Housing,105,11,1,12,BRISBANE,ASPLEY
4680,2,APARTMENT,14/11/2018,15/11/2018,26/11/2018,Community Housing,212,1,11,12,GLADSTONE,GLADSTONE
4860,2,DUPLEX,16/10/2018,18/10/2018,6/11/2018,Community Housing,202,2,19,21,CASSOWARY COAST,MULGRAVE
4014,1,APARTMENT,7/11/2018,13/11/2018,16/11/2018,Community Housing,105,6,3,9,BRISBANE,NUDGEE
4133,2,APARTMENT,14/11/2018,14/11/2018,14/11/2018,Community Housing,101,0,0,0,LOGAN,WATERFORD
4860,2,APARTMENT,6/11/2018,8/11/2018,26/11/2018,Community Housing,202,2,18,20,CASSOWARY COAST,HILL
4825,2,APARTMENT,4/09/2018,4/10/2018,29/11/2018,Community Housing,209,30,56,86,MOUNT ISA,TRAEGER
4825,2,APARTMENT,4/09/2018,1/11/2018,29/11/2018,Community Housing,209,58,28,86,MOUNT ISA,TRAEGER
4053,2,APARTMENT,23/11/2018,23/11/2018,23/11/2018,Community Housing,108,0,0,0,BRISBANE,FERNY GROVE
4670,1,APARTMENT,16/08/2018,23/08/2018,30/11/2018,Community Housing,208,7,99,106,BUNDABERG,BUNDABERG
4132,3,CLUSTER HOUSING,8/11/2018,8/11/2018,16/11/2018,Community Housing,101,0,8,8,LOGAN,WOODRIDGE
4301,3,ATTACHED HOUSING,19/10/2018,9/11/2018,27/11/2018,Community Housing,102,21,18,39,IPSWICH,BUNDAMBA
4006,1,APARTMENT,1/11/2018,1/11/2018,1/11/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4006,1,APARTMENT,23/11/2018,23/11/2018,23/11/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4006,1,APARTMENT,1/11/2018,1/11/2018,1/11/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4006,1,APARTMENT,22/11/2018,22/11/2018,22/11/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4700,1,APARTMENT,22/10/2018,5/11/2018,8/11/2018,Community Housing,206,14,3,17,ROCKHAMPTON,ROCKHAMPTON
4507,2,SENIOR UNIT,9/11/2018,27/11/2018,27/11/2018,Community Housing,103,18,0,18,MORETON BAY,PUMICESTONE
4560,2,APARTMENT,5/10/2018,12/10/2018,22/11/2018,Community Housing,205,7,41,48,SUNSHINE COAST,NICKLIN
4211,1,APARTMENT,25/09/2018,26/09/2018,7/11/2018,Community Housing,204,1,42,43,GOLD COAST,GAVEN
4211,1,APARTMENT,13/11/2018,13/11/2018,13/11/2018,Community Housing,204,0,0,0,GOLD COAST,GAVEN
4053,3,DETACHED HOUSE,25/10/2018,25/10/2018,14/11/2018,Community Housing,105,0,20,20,BRISBANE,EVERTON
4116,4,DETACHED HOUSE,9/11/2018,12/11/2018,20/11/2018,Community Housing,107,3,8,11,BRISBANE,STRETTON
4740,3,DETACHED HOUSE,2/11/2018,5/11/2018,9/11/2018,Community Housing,203,3,4,7,MACKAY,MACKAY
4551,4,DETACHED HOUSE,2/10/2018,2/10/2018,14/11/2018,Community Housing,205,0,43,43,SUNSHINE COAST,KAWANA
4812,1,APARTMENT,12/10/2018,18/10/2018,26/11/2018,Community Housing,201,6,39,45,TOWNSVILLE,TOWNSVILLE
4510,4,DETACHED HOUSE,26/10/2018,6/11/2018,27/11/2018,Community Housing,103,11,21,32,MORETON BAY,MORAYFIELD
4215,2,DUPLEX,15/11/2018,21/11/2018,21/11/2018,Community Housing,204,6,0,6,GOLD COAST,SOUTHPORT
4880,1,APARTMENT,19/11/2018,21/11/2018,29/11/2018,Community Housing,202,2,8,10,MAREEBA,COOK
4870,2,APARTMENT,15/10/2018,16/10/2018,6/11/2018,Community Housing,202,1,21,22,CAIRNS,CAIRNS
4103,2,APARTMENT,26/10/2018,29/10/2018,1/11/2018,Community Housing,107,3,3,6,BRISBANE,MILLER
4870,2,APARTMENT,3/10/2018,4/10/2018,8/11/2018,Community Housing,202,1,35,36,CAIRNS,CAIRNS
4508,4,DETACHED HOUSE,4/09/2018,10/09/2018,9/11/2018,Community Housing,103,6,60,66,MORETON BAY,BANCROFT
4012,2,APARTMENT,13/11/2018,15/11/2018,16/11/2018,Community Housing,105,2,1,3,BRISBANE,NUDGEE
4868,2,APARTMENT,2/11/2018,6/11/2018,26/11/2018,Community Housing,202,4,20,24,CAIRNS,MULGRAVE
4215,2,APARTMENT,5/11/2018,7/11/2018,15/11/2018,Community Housing,204,2,8,10,GOLD COAST,SOUTHPORT
4114,2,APARTMENT,12/11/2018,12/11/2018,26/11/2018,Community Housing,101,0,14,14,LOGAN,WOODRIDGE
4132,4,DETACHED HOUSE,10/05/2018,11/05/2018,20/11/2018,Community Housing,101,1,193,194,LOGAN,WOODRIDGE
4132,4,DETACHED HOUSE,20/11/2018,20/11/2018,20/11/2018,Community Housing,101,0,0,0,LOGAN,WOODRIDGE
4113,3,DETACHED HOUSE,19/11/2018,20/11/2018,23/11/2018,Community Housing,107,1,3,4,BRISBANE,STRETTON
4113,2,ATTACHED HOUSING,31/10/2018,1/11/2018,29/11/2018,Community Housing,107,1,28,29,BRISBANE,STRETTON
4810,1,CLUSTER HOUSING,24/10/2018,31/10/2018,1/11/2018,Community Housing,201,7,1,8,TOWNSVILLE,TOWNSVILLE
4217,2,CLUSTER HOUSING,3/11/2018,7/11/2018,13/11/2018,Community Housing,204,4,6,10,GOLD COAST,SURFERS PARADISE
4217,2,CLUSTER HOUSING,13/11/2018,13/11/2018,13/11/2018,Community Housing,204,0,0,0,GOLD COAST,SURFERS PARADISE
4215,1,APARTMENT,5/11/2018,7/11/2018,21/11/2018,Community Housing,204,2,14,16,GOLD COAST,BONNEY
4020,2,CLUSTER HOUSING,16/10/2018,27/11/2018,27/11/2018,Community Housing,110,42,0,42,MORETON BAY,REDCLIFFE
4817,3,DUPLEX,11/10/2018,24/10/2018,8/11/2018,Community Housing,201,13,15,28,TOWNSVILLE,THURINGOWA
4701,2,DUPLEX,23/10/2018,23/10/2018,2/11/2018,Community Housing,206,0,10,10,ROCKHAMPTON,KEPPEL
4121,3,APARTMENT,28/09/2018,4/10/2018,19/11/2018,Community Housing,107,6,46,52,BRISBANE,MILLER
4510,3,DETACHED HOUSE,6/11/2018,14/11/2018,20/11/2018,Community Housing,103,8,6,14,MORETON BAY,MORAYFIELD
4868,2,ATTACHED HOUSING,14/11/2018,15/11/2018,29/11/2018,Community Housing,202,1,14,15,CAIRNS,MULGRAVE
4115,2,APARTMENT,14/08/2018,26/11/2018,26/11/2018,Community Housing,104,104,0,104,BRISBANE,ALGESTER
4305,2,ATTACHED HOUSING,5/09/2018,17/09/2018,5/11/2018,Community Housing,102,12,49,61,IPSWICH,IPSWICH
4305,3,ATTACHED HOUSING,21/09/2018,24/09/2018,5/11/2018,Community Housing,102,3,42,45,IPSWICH,IPSWICH WEST
4305,3,ATTACHED HOUSING,21/09/2018,24/09/2018,5/11/2018,Community Housing,102,3,42,45,IPSWICH,IPSWICH WEST
4510,4,DETACHED HOUSE,17/10/2018,17/10/2018,6/11/2018,Community Housing,103,0,20,20,MORETON BAY,MORAYFIELD
4814,3,DUPLEX,24/10/2018,29/10/2018,6/11/2018,Community Housing,201,5,8,13,TOWNSVILLE,MUNDINGBURRA
4814,3,DUPLEX,24/10/2018,29/10/2018,1/11/2018,Community Housing,201,5,3,8,TOWNSVILLE,MUNDINGBURRA
4075,3,DETACHED HOUSE,30/10/2018,29/11/2018,29/11/2018,Community Housing,104,30,0,30,BRISBANE,MOUNT OMMANEY
4152,3,DETACHED HOUSE,5/11/2018,9/11/2018,30/11/2018,Community Housing,107,4,21,25,BRISBANE,GREENSLOPES
4034,4,DETACHED HOUSE,7/11/2018,13/11/2018,14/11/2018,Community Housing,105,6,1,7,BRISBANE,NUDGEE
4870,2,APARTMENT,8/11/2018,9/11/2018,14/11/2018,Community Housing,202,1,5,6,CAIRNS,CAIRNS
4870,1,APARTMENT,19/11/2018,19/11/2018,28/11/2018,Community Housing,202,0,9,9,CAIRNS,CAIRNS
4870,2,APARTMENT,8/11/2018,9/11/2018,26/11/2018,Community Housing,202,1,17,18,CAIRNS,CAIRNS
4870,1,APARTMENT,8/11/2018,9/11/2018,29/11/2018,Community Housing,202,1,20,21,CAIRNS,CAIRNS
4869,2,DUPLEX,8/11/2018,28/11/2018,29/11/2018,Community Housing,202,20,1,21,CAIRNS,MULGRAVE
4870,2,DUPLEX,13/11/2018,14/11/2018,16/11/2018,Community Housing,202,1,2,3,CAIRNS,CAIRNS
4810,1,APARTMENT,14/11/2018,15/11/2018,16/11/2018,Community Housing,201,1,1,2,TOWNSVILLE,TOWNSVILLE
4053,3,ATTACHED HOUSING,15/11/2018,15/11/2018,16/11/2018,Community Housing,105,0,1,1,BRISBANE,EVERTON
4102,3,DETACHED HOUSE,20/11/2018,27/11/2018,29/11/2018,Community Housing,107,7,2,9,BRISBANE,SOUTH BRISBANE
4812,1,APARTMENT,21/11/2018,22/11/2018,30/11/2018,Community Housing,201,1,8,9,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,21/11/2018,22/11/2018,27/11/2018,Community Housing,201,1,5,6,TOWNSVILLE,MUNDINGBURRA
4007,2,ATTACHED HOUSING,29/11/2018,20/12/2018,20/12/2018,Community Housing,108,21,0,21,BRISBANE,CLAYFIELD
4169,1,APARTMENT,15/10/2018,4/12/2018,4/12/2018,Community Housing,108,50,0,50,BRISBANE,SOUTH BRISBANE
4169,1,APARTMENT,29/11/2018,13/12/2018,13/12/2018,Community Housing,108,14,0,14,BRISBANE,SOUTH BRISBANE
4006,1,APARTMENT,11/12/2018,20/12/2018,20/12/2018,Community Housing,108,9,0,9,BRISBANE,MCCONNEL
4006,1,APARTMENT,11/12/2018,20/12/2018,20/12/2018,Community Housing,108,9,0,9,BRISBANE,MCCONNEL
4870,3,DETACHED HOUSE,4/10/2018,22/10/2018,18/12/2018,Public Housing,202,18,57,75,CAIRNS,CAIRNS
4870,3,DETACHED HOUSE,16/11/2018,26/11/2018,3/12/2018,Community Housing,202,10,7,17,CAIRNS,CAIRNS
4868,2,DUPLEX,8/11/2018,26/11/2018,24/12/2018,Public Housing,202,18,28,46,CAIRNS,MULGRAVE
4870,2,APARTMENT,21/11/2018,22/11/2018,3/12/2018,Community Housing,202,1,11,12,CAIRNS,CAIRNS
4802,3,APARTMENT,10/12/2018,19/12/2018,19/12/2018,Community Housing,203,9,0,9,WHITSUNDAY,WHITSUNDAY
4869,2,CLUSTER HOUSING,24/09/2018,15/11/2018,24/12/2018,Public Housing,202,52,39,91,CAIRNS,MULGRAVE
4680,3,DETACHED HOUSE,29/10/2018,26/11/2018,3/12/2018,Community Housing,212,28,7,35,GLADSTONE,GLADSTONE
4570,3,DETACHED HOUSE,27/11/2018,27/11/2018,24/12/2018,Community Housing,205,0,27,27,GYMPIE,GYMPIE
4701,4,DETACHED HOUSE,11/12/2018,20/12/2018,21/12/2018,Community Housing,206,9,1,10,ROCKHAMPTON,ROCKHAMPTON
4114,3,DETACHED HOUSE,20/11/2018,20/11/2018,14/12/2018,Community Housing,101,0,24,24,LOGAN,WOODRIDGE
4740,1,SENIOR UNIT,3/12/2018,6/12/2018,20/12/2018,Community Housing,203,3,14,17,MACKAY,MACKAY
4870,1,SENIOR UNIT,1/11/2018,2/11/2018,20/12/2018,Community Housing,202,1,48,49,CAIRNS,CAIRNS
4868,4,DETACHED HOUSE,8/11/2018,9/11/2018,13/12/2018,Community Housing,202,1,34,35,CAIRNS,MULGRAVE
4701,4,DETACHED HOUSE,19/11/2018,6/12/2018,6/12/2018,Community Housing,206,17,0,17,ROCKHAMPTON,KEPPEL
4030,1,APARTMENT,14/12/2018,21/12/2018,21/12/2018,Community Housing,108,7,0,7,BRISBANE,CLAYFIELD
4030,1,APARTMENT,11/12/2018,24/12/2018,24/12/2018,Community Housing,108,13,0,13,BRISBANE,CLAYFIELD
4000,1,APARTMENT,3/12/2018,3/12/2018,3/12/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4006,1,APARTMENT,20/09/2018,6/11/2018,11/12/2018,Community Housing,108,47,35,82,BRISBANE,MCCONNEL
4700,1,APARTMENT,20/11/2018,21/11/2018,20/12/2018,Community Housing,206,1,29,30,ROCKHAMPTON,ROCKHAMPTON
4883,1,SENIOR UNIT,20/08/2018,21/08/2018,13/12/2018,Community Housing,202,1,114,115,TABLELANDS,HILL
4305,1,APARTMENT,12/11/2018,6/12/2018,6/12/2018,Community Housing,102,24,0,24,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,28/11/2018,21/12/2018,21/12/2018,Community Housing,102,23,0,23,IPSWICH,IPSWICH WEST
4680,3,DETACHED HOUSE,29/10/2018,21/11/2018,3/12/2018,Community Housing,212,23,12,35,GLADSTONE,GLADSTONE
4557,4,DETACHED HOUSE,26/10/2018,14/11/2018,12/12/2018,Community Housing,205,19,28,47,SUNSHINE COAST,BUDERIM
4800,4,DETACHED HOUSE,26/11/2018,27/11/2018,7/12/2018,Community Housing,203,1,10,11,WHITSUNDAY,WHITSUNDAY
4000,1,APARTMENT,26/11/2018,7/12/2018,7/12/2018,Community Housing,108,11,0,11,BRISBANE,BRISBANE CENTRAL
4000,1,APARTMENT,10/12/2018,10/12/2018,10/12/2018,Community Housing,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4740,1,APARTMENT,9/11/2018,14/11/2018,11/12/2018,Community Housing,203,5,27,32,MACKAY,MACKAY
4007,1,APARTMENT,2/11/2018,10/12/2018,10/12/2018,Community Housing,108,38,0,38,BRISBANE,CLAYFIELD
4007,1,APARTMENT,5/11/2018,7/12/2018,7/12/2018,Community Housing,108,32,0,32,BRISBANE,CLAYFIELD
4006,1,APARTMENT,14/12/2018,21/12/2018,21/12/2018,Community Housing,108,7,0,7,BRISBANE,MCCONNEL
4122,1,APARTMENT,6/12/2018,10/12/2018,24/12/2018,Community Housing,107,4,14,18,BRISBANE,MANSFIELD
4812,1,APARTMENT,14/12/2018,18/12/2018,18/12/2018,Community Housing,201,4,0,4,TOWNSVILLE,MUNDINGBURRA
4103,2,APARTMENT,2/03/2018,10/09/2018,18/12/2018,Community Housing,107,192,99,291,BRISBANE,MILLER
4730,2,SENIOR UNIT,23/10/2018,25/10/2018,4/12/2018,Community Housing,211,2,40,42,LONGREACH,GREGORY
4814,2,APARTMENT,6/11/2018,13/11/2018,10/12/2018,Community Housing,201,7,27,34,TOWNSVILLE,MUNDINGBURRA
4814,2,APARTMENT,14/09/2018,21/09/2018,4/12/2018,Community Housing,201,7,74,81,TOWNSVILLE,MUNDINGBURRA
4670,1,APARTMENT,6/12/2018,6/12/2018,20/12/2018,Community Housing,208,0,14,14,BUNDABERG,BUNDABERG
4814,1,APARTMENT,4/12/2018,7/12/2018,14/12/2018,Community Housing,201,3,7,10,TOWNSVILLE,MUNDINGBURRA
4104,1,APARTMENT,21/11/2018,22/11/2018,20/12/2018,Community Housing,107,1,28,29,BRISBANE,MILLER
4814,1,APARTMENT,18/12/2018,19/12/2018,20/12/2018,Community Housing,201,1,1,2,TOWNSVILLE,MUNDINGBURRA
4814,1,APARTMENT,27/11/2018,5/12/2018,13/12/2018,Community Housing,201,8,8,16,TOWNSVILLE,MUNDINGBURRA
4211,1,APARTMENT,5/12/2018,5/12/2018,6/12/2018,Community Housing,204,0,1,1,GOLD COAST,GAVEN
4211,1,APARTMENT,5/12/2018,5/12/2018,5/12/2018,Community Housing,204,0,0,0,GOLD COAST,GAVEN
4211,1,APARTMENT,12/12/2018,12/12/2018,12/12/2018,Community Housing,204,0,0,0,GOLD COAST,GAVEN
4211,1,APARTMENT,3/11/2018,12/12/2018,12/12/2018,Community Housing,204,39,0,39,GOLD COAST,GAVEN
4211,1,APARTMENT,3/07/2018,18/09/2018,3/12/2018,Community Housing,204,77,76,153,GOLD COAST,GAVEN
4059,1,APARTMENT,3/12/2018,3/12/2018,3/12/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4051,1,APARTMENT,3/12/2018,3/12/2018,3/12/2018,Community Housing,108,0,0,0,BRISBANE,STAFFORD
4550,2,APARTMENT,19/10/2018,20/12/2018,20/12/2018,Community Housing,205,62,0,62,SUNSHINE COAST,CALOUNDRA
4550,2,APARTMENT,13/11/2018,13/11/2018,12/12/2018,Community Housing,205,0,29,29,SUNSHINE COAST,CALOUNDRA
4812,2,APARTMENT,5/12/2018,14/12/2018,19/12/2018,Community Housing,201,9,5,14,TOWNSVILLE,TOWNSVILLE
4868,1,APARTMENT,7/12/2018,10/12/2018,18/12/2018,Community Housing,202,3,8,11,CAIRNS,MULGRAVE
4802,2,APARTMENT,20/11/2018,4/12/2018,19/12/2018,Community Housing,203,14,15,29,WHITSUNDAY,WHITSUNDAY
4215,2,APARTMENT,28/11/2018,6/12/2018,12/12/2018,Community Housing,204,8,6,14,GOLD COAST,SOUTHPORT
4304,2,APARTMENT,22/11/2018,21/12/2018,21/12/2018,Community Housing,102,29,0,29,IPSWICH,IPSWICH
4103,1,APARTMENT,21/11/2018,22/11/2018,10/12/2018,Community Housing,107,1,18,19,BRISBANE,SOUTH BRISBANE
4215,1,APARTMENT,12/12/2018,21/12/2018,21/12/2018,Community Housing,204,9,0,9,GOLD COAST,BONNEY
4020,1,APARTMENT,20/11/2018,5/12/2018,19/12/2018,Community Housing,110,15,14,29,MORETON BAY,REDCLIFFE
4812,2,APARTMENT,31/10/2018,13/11/2018,10/12/2018,Community Housing,201,13,27,40,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,19/12/2018,21/12/2018,21/12/2018,Community Housing,201,2,0,2,TOWNSVILLE,MUNDINGBURRA
4812,1,APARTMENT,14/09/2018,28/09/2018,20/12/2018,Community Housing,201,14,83,97,TOWNSVILLE,MUNDINGBURRA
4870,2,APARTMENT,22/11/2018,23/11/2018,18/12/2018,Community Housing,202,1,25,26,CAIRNS,CAIRNS
4670,1,APARTMENT,14/12/2018,19/12/2018,20/12/2018,Community Housing,208,5,1,6,BUNDABERG,BUNDABERG
4670,2,APARTMENT,6/12/2018,13/12/2018,18/12/2018,Community Housing,208,7,5,12,BUNDABERG,BUNDABERG
4051,2,APARTMENT,14/11/2018,4/12/2018,4/12/2018,Community Housing,108,20,0,20,BRISBANE,FERNY GROVE
4105,2,APARTMENT,29/11/2018,30/11/2018,4/12/2018,Community Housing,107,1,4,5,BRISBANE,MILLER
4019,1,APARTMENT,9/10/2018,7/12/2018,18/12/2018,Community Housing,110,59,11,70,MORETON BAY,REDCLIFFE
4701,2,APARTMENT,20/11/2018,5/12/2018,13/12/2018,Community Housing,206,15,8,23,ROCKHAMPTON,ROCKHAMPTON
4812,2,APARTMENT,6/12/2018,13/12/2018,13/12/2018,Community Housing,201,7,0,7,TOWNSVILLE,TOWNSVILLE
4503,2,ATTACHED HOUSING,20/09/2018,2/10/2018,12/12/2018,Community Housing,103,12,71,83,MORETON BAY,MURRUMBA
4503,2,ATTACHED HOUSING,27/11/2018,21/12/2018,21/12/2018,Community Housing,103,24,0,24,MORETON BAY,MURRUMBA
4655,2,APARTMENT,24/11/2017,8/02/2018,5/12/2018,Community Housing,213,76,300,376,FRASER COAST,HERVEY BAY
4670,1,APARTMENT,29/11/2018,19/12/2018,20/12/2018,Community Housing,208,20,1,21,BUNDABERG,BUNDABERG
4101,1,APARTMENT,7/11/2018,10/12/2018,10/12/2018,Community Housing,108,33,0,33,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,10/12/2018,10/12/2018,10/12/2018,Community Housing,108,0,0,0,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,14/12/2018,14/12/2018,14/12/2018,Community Housing,108,0,0,0,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,14/11/2018,4/12/2018,4/12/2018,Community Housing,108,20,0,20,BRISBANE,SOUTH BRISBANE
4101,1,APARTMENT,29/10/2018,13/12/2018,13/12/2018,Community Housing,108,45,0,45,BRISBANE,SOUTH BRISBANE
4013,1,APARTMENT,18/09/2018,20/09/2018,12/12/2018,Community Housing,105,2,83,85,BRISBANE,NUDGEE
4133,2,APARTMENT,28/11/2018,28/11/2018,20/12/2018,Community Housing,101,0,22,22,LOGAN,WATERFORD
4133,2,APARTMENT,5/12/2018,5/12/2018,5/12/2018,Community Housing,101,0,0,0,LOGAN,WATERFORD
4810,1,APARTMENT,14/09/2018,28/09/2018,20/12/2018,Community Housing,201,14,83,97,TOWNSVILLE,TOWNSVILLE
4610,1,APARTMENT,20/11/2018,10/12/2018,10/12/2018,Community Housing,213,20,0,20,SOUTH BURNETT,NANANGO
4740,1,APARTMENT,21/11/2018,27/11/2018,4/12/2018,Community Housing,203,6,7,13,MACKAY,MACKAY
4740,1,APARTMENT,6/12/2018,7/12/2018,19/12/2018,Community Housing,203,1,12,13,MACKAY,MACKAY
4870,1,APARTMENT,26/11/2018,28/11/2018,18/12/2018,Community Housing,202,2,20,22,CAIRNS,CAIRNS
4030,2,APARTMENT,30/11/2018,4/12/2018,4/12/2018,Community Housing,108,4,0,4,BRISBANE,CLAYFIELD
4343,2,DUPLEX,13/09/2018,24/09/2018,6/12/2018,Community Housing,102,11,73,84,LOCKYER VALLEY,LOCKYER
4570,1,APARTMENT,16/11/2018,16/11/2018,4/12/2018,Community Housing,205,0,18,18,GYMPIE,GYMPIE
4670,2,DETACHED HOUSE,14/12/2018,21/12/2018,21/12/2018,Community Housing,208,7,0,7,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,19/11/2018,29/11/2018,20/12/2018,Community Housing,208,10,21,31,BUNDABERG,BUNDABERG
4802,2,DUPLEX,11/12/2018,20/12/2018,20/12/2018,Community Housing,203,9,0,9,WHITSUNDAY,WHITSUNDAY
4740,2,ATTACHED HOUSING,11/12/2018,12/12/2018,14/12/2018,Community Housing,203,1,2,3,MACKAY,MACKAY
4812,2,APARTMENT,5/12/2018,10/12/2018,18/12/2018,Community Housing,201,5,8,13,TOWNSVILLE,TOWNSVILLE
4812,2,APARTMENT,20/11/2018,26/11/2018,7/12/2018,Community Housing,201,6,11,17,TOWNSVILLE,TOWNSVILLE
4110,3,DETACHED HOUSE,23/11/2018,20/12/2018,20/12/2018,Community Housing,104,27,0,27,BRISBANE,ALGESTER
4012,2,DETACHED HOUSE,11/12/2018,12/12/2018,19/12/2018,Community Housing,105,1,7,8,BRISBANE,NUDGEE
4870,3,DETACHED HOUSE,19/11/2018,21/11/2018,13/12/2018,Community Housing,202,2,22,24,CAIRNS,CAIRNS
4017,2,DETACHED HOUSE,15/11/2018,16/11/2018,12/12/2018,Community Housing,105,1,26,27,BRISBANE,SANDGATE
4860,2,DUPLEX,29/11/2018,30/11/2018,21/12/2018,Community Housing,202,1,21,22,CASSOWARY COAST,HILL
4105,3,DETACHED HOUSE,26/11/2018,27/11/2018,14/12/2018,Community Housing,107,1,17,18,BRISBANE,TOOHEY
4215,3,DETACHED HOUSE,13/11/2018,14/11/2018,6/12/2018,Community Housing,204,1,22,23,GOLD COAST,SOUTHPORT
4810,2,APARTMENT,10/12/2018,18/12/2018,19/12/2018,Community Housing,201,8,1,9,TOWNSVILLE,TOWNSVILLE
4560,3,DETACHED HOUSE,14/11/2018,14/11/2018,12/12/2018,Community Housing,205,0,28,28,SUNSHINE COAST,NICKLIN
4870,1,APARTMENT,5/12/2018,6/12/2018,13/12/2018,Community Housing,202,1,7,8,CAIRNS,CAIRNS
4740,2,DUPLEX,29/11/2018,5/12/2018,14/12/2018,Community Housing,203,6,9,15,MACKAY,MACKAY
4560,2,APARTMENT,10/12/2018,10/12/2018,12/12/2018,Community Housing,205,0,2,2,SUNSHINE COAST,NICKLIN
4825,2,APARTMENT,4/09/2018,4/10/2018,12/12/2018,Community Housing,209,30,69,99,MOUNT ISA,TRAEGER
4805,2,DUPLEX,22/10/2018,17/12/2018,24/12/2018,Community Housing,203,56,7,63,WHITSUNDAY,BURDEKIN
4670,1,APARTMENT,30/11/2018,3/12/2018,3/12/2018,Community Housing,208,3,0,3,BUNDABERG,BUNDABERG
4740,2,DUAL OCCUPANCY,29/11/2018,5/12/2018,13/12/2018,Community Housing,203,6,8,14,MACKAY,MACKAY
4805,2,DUPLEX,29/11/2018,13/12/2018,18/12/2018,Community Housing,203,14,5,19,WHITSUNDAY,BURDEKIN
4209,2,APARTMENT,28/11/2018,6/12/2018,14/12/2018,Community Housing,204,8,8,16,GOLD COAST,COOMERA
4006,1,APARTMENT,24/12/2018,24/12/2018,24/12/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4006,1,APARTMENT,3/12/2018,3/12/2018,3/12/2018,Community Housing,108,0,0,0,BRISBANE,MCCONNEL
4869,4,DETACHED HOUSE,14/11/2018,15/11/2018,20/12/2018,Community Housing,202,1,35,36,CAIRNS,MULGRAVE
4814,2,DUPLEX,27/08/2018,28/08/2018,4/12/2018,Community Housing,201,1,98,99,TOWNSVILLE,TOWNSVILLE
4163,3,APARTMENT,3/10/2018,19/12/2018,19/12/2018,Community Housing,106,77,0,77,REDLAND,OODGEROO
4810,1,APARTMENT,10/12/2018,10/12/2018,10/12/2018,Community Housing,201,0,0,0,TOWNSVILLE,TOWNSVILLE
4810,1,APARTMENT,6/11/2018,16/11/2018,4/12/2018,Community Housing,201,10,18,28,TOWNSVILLE,TOWNSVILLE
4810,1,APARTMENT,10/12/2018,14/12/2018,21/12/2018,Community Housing,201,4,7,11,TOWNSVILLE,TOWNSVILLE
4818,2,CLUSTER HOUSING,3/12/2018,7/12/2018,7/12/2018,Community Housing,201,4,0,4,TOWNSVILLE,HINCHINBROOK
4818,2,CLUSTER HOUSING,7/12/2018,7/12/2018,20/12/2018,Community Housing,201,0,13,13,TOWNSVILLE,HINCHINBROOK
4560,1,APARTMENT,15/11/2018,15/11/2018,12/12/2018,Community Housing,205,0,27,27,SUNSHINE COAST,NICKLIN
4655,3,DUAL OCCUPANCY,30/11/2018,7/12/2018,14/12/2018,Community Housing,213,7,7,14,FRASER COAST,HERVEY BAY
4076,3,DETACHED HOUSE,30/11/2018,13/12/2018,13/12/2018,Community Housing,104,13,0,13,BRISBANE,MOUNT OMMANEY
4880,2,DUPLEX,6/12/2018,7/12/2018,18/12/2018,Community Housing,202,1,11,12,MAREEBA,COOK
4109,3,DETACHED HOUSE,13/12/2018,14/12/2018,24/12/2018,Community Housing,107,1,10,11,BRISBANE,STRETTON
4215,2,APARTMENT,14/11/2018,15/11/2018,3/12/2018,Community Housing,204,1,18,19,GOLD COAST,BONNEY
